AR	2015-11-18 11:23:08 -0500	1447863788849	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 11:23:38 -0500	1447863818070	still:75;;in_vehicle:23;;on_foot:2;;walking:2
AR	2015-11-18 11:23:41 -0500	1447863821892	still:54;;unknown:38;;in_vehicle:8
AR	2015-11-18 11:23:45 -0500	1447863825673	tilting:100
AR	2015-11-18 11:24:20 -0500	1447863860087	still:49;;in_vehicle:22;;unknown:22;;on_bicycle:8
AR	2015-11-18 11:24:24 -0500	1447863864107	still:100
AR	2015-11-18 11:24:27 -0500	1447863867906	still:100
AR	2015-11-18 11:24:31 -0500	1447863871814	still:69;;in_vehicle:31
AR	2015-11-18 11:24:35 -0500	1447863875694	still:85;;in_vehicle:15
AR	2015-11-18 11:24:39 -0500	1447863879524	still:100
AR	2015-11-18 11:24:43 -0500	1447863883727	still:100
AR	2015-11-18 11:24:47 -0500	1447863887723	still:100
AR	2015-11-18 11:24:51 -0500	1447863891507	still:77;;in_vehicle:23
AR	2015-11-18 11:24:55 -0500	1447863895335	still:85;;in_vehicle:15
AR	2015-11-18 11:24:59 -0500	1447863899124	still:100
AR	2015-11-18 11:25:04 -0500	1447863904318	still:100
AR	2015-11-18 11:28:30 -0500	1447864110634	still:73;;in_vehicle:16;;unknown:10;;on_foot:2;;walking:2
AR	2015-11-18 11:31:31 -0500	1447864291257	still:100
AR	2015-11-18 11:31:36 -0500	1447864296793	still:100
AR	2015-11-18 11:34:37 -0500	1447864477423	still:100
AR	2015-11-18 11:37:38 -0500	1447864658050	still:100
AR	2015-11-18 11:40:38 -0500	1447864838650	still:100
AR	2015-11-18 11:43:39 -0500	1447865019291	still:100
AR	2015-11-18 11:46:40 -0500	1447865200010	still:100
AR	2015-11-18 11:47:31 -0500	1447865251877	still:100
AR	2015-11-18 11:50:32 -0500	1447865432528	still:100
AR	2015-11-18 11:53:32 -0500	1447865612897	still:100
AR	2015-11-18 11:56:31 -0500	1447865791720	still:100
AR	2015-11-18 11:59:32 -0500	1447865972338	still:100
AR	2015-11-18 12:02:32 -0500	1447866152857	still:100
AR	2015-11-18 12:05:31 -0500	1447866331759	still:100
AR	2015-11-18 12:08:32 -0500	1447866512380	still:100
AR	2015-11-18 12:11:27 -0500	1447866687009	tilting:100
AR	2015-11-18 12:11:56 -0500	1447866716656	in_vehicle:44;;unknown:39;;still:17
AR	2015-11-18 12:12:09 -0500	1447866729065	unknown:46;;in_vehicle:31;;still:23
AR	2015-11-18 12:12:38 -0500	1447866758680	still:44;;unknown:39;;in_vehicle:16;;on_foot:2;;walking:2
AR	2015-11-18 12:12:42 -0500	1447866762688	still:69;;in_vehicle:31
AR	2015-11-18 12:12:46 -0500	1447866766491	still:92;;in_vehicle:8
AR	2015-11-18 12:12:50 -0500	1447866770306	still:85;;unknown:15
AR	2015-11-18 12:12:54 -0500	1447866774106	still:92;;in_vehicle:8
AR	2015-11-18 12:12:57 -0500	1447866777916	still:77;;in_vehicle:23
AR	2015-11-18 12:13:01 -0500	1447866781927	still:77;;in_vehicle:23
AR	2015-11-18 12:13:05 -0500	1447866785700	still:100
AR	2015-11-18 12:13:35 -0500	1447866815316	still:73;;in_vehicle:21;;unknown:6
AR	2015-11-18 12:13:39 -0500	1447866819135	still:92;;in_vehicle:8
AR	2015-11-18 12:14:47 -0500	1447866887236	still:79;;in_vehicle:18;;on_foot:3;;walking:3
AR	2015-11-18 12:15:16 -0500	1447866916544	still:71;;in_vehicle:21;;on_foot:6;;walking:6;;unknown:2
AR	2015-11-18 12:15:43 -0500	1447866943981	unknown:37;;still:35;;in_vehicle:29
AR	2015-11-18 12:16:05 -0500	1447866965048	still:87;;in_vehicle:13
AR	2015-11-18 12:16:08 -0500	1447866968855	still:85;;in_vehicle:15
AR	2015-11-18 12:16:12 -0500	1447866972646	still:92;;in_vehicle:8
AR	2015-11-18 12:16:16 -0500	1447866976564	still:85;;in_vehicle:15
AR	2015-11-18 12:16:20 -0500	1447866980508	still:85;;in_vehicle:15
AR	2015-11-18 12:16:24 -0500	1447866984289	still:85;;in_vehicle:15
AR	2015-11-18 12:16:28 -0500	1447866988094	still:100
AR	2015-11-18 12:16:31 -0500	1447866991910	still:92;;unknown:8
AR	2015-11-18 12:17:01 -0500	1447867021551	still:81;;in_vehicle:20
AR	2015-11-18 12:17:24 -0500	1447867044222	still:44;;unknown:41;;in_vehicle:13;;on_foot:3;;walking:3
AR	2015-11-18 12:17:28 -0500	1447867048051	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:17:32 -0500	1447867052011	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 12:17:37 -0500	1447867057360	still:100
AR	2015-11-18 12:17:41 -0500	1447867061187	still:54;;in_vehicle:46
AR	2015-11-18 12:17:44 -0500	1447867064999	still:100
AR	2015-11-18 12:17:48 -0500	1447867068944	still:69;;in_vehicle:23;;on_foot:8;;walking:8
AR	2015-11-18 12:17:52 -0500	1447867072752	still:100
AR	2015-11-18 12:17:56 -0500	1447867076577	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:18:00 -0500	1447867080463	still:85;;in_vehicle:15
AR	2015-11-18 12:18:04 -0500	1447867084291	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:18:08 -0500	1447867088137	still:100
AR	2015-11-18 12:18:11 -0500	1447867091967	still:92;;in_vehicle:8
AR	2015-11-18 12:18:15 -0500	1447867095802	still:100
AR	2015-11-18 12:18:19 -0500	1447867099644	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 12:18:23 -0500	1447867103477	still:77;;in_vehicle:23
