1457413374905	2016-03-08 00:02:54	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457413405164	2016-03-08 00:03:25	still:64;;in_vehicle:37	NOACTIVITYTYPE
1457413409963	2016-03-08 00:03:29	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457413414928	2016-03-08 00:03:34	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457413419817	2016-03-08 00:03:39	still:62;;in_vehicle:38	NOACTIVITYTYPE
1457413425797	2016-03-08 00:03:45	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413430926	2016-03-08 00:03:50	still:85;;in_vehicle:8;;on_foot:8;;walking:8	NOACTIVITYTYPE
1457413435069	2016-03-08 00:03:55	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457413440936	2016-03-08 00:04:00	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413445732	2016-03-08 00:04:05	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413449809	2016-03-08 00:04:09	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457413454807	2016-03-08 00:04:14	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457413461281	2016-03-08 00:04:21	still:100	NOACTIVITYTYPE
1457413465805	2016-03-08 00:04:25	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413471720	2016-03-08 00:04:31	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413480251	2016-03-08 00:04:40	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413485335	2016-03-08 00:04:45	still:100	NOACTIVITYTYPE
1457413489179	2016-03-08 00:04:49	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413497721	2016-03-08 00:04:57	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457413506285	2016-03-08 00:05:06	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413514821	2016-03-08 00:05:14	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413520955	2016-03-08 00:05:20	still:62;;in_vehicle:38	NOACTIVITYTYPE
1457413529532	2016-03-08 00:05:29	still:77;;in_vehicle:15;;on_bicycle:8	NOACTIVITYTYPE
1457413533349	2016-03-08 00:05:33	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413542024	2016-03-08 00:05:42	still:62;;in_vehicle:38	NOACTIVITYTYPE
1457413547015	2016-03-08 00:05:47	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457413555571	2016-03-08 00:05:55	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413564124	2016-03-08 00:06:04	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413572681	2016-03-08 00:06:12	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457413581538	2016-03-08 00:06:21	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413585885	2016-03-08 00:06:25	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413594451	2016-03-08 00:06:34	still:69;;in_vehicle:23;;on_foot:8;;walking:8	NOACTIVITYTYPE
1457413598311	2016-03-08 00:06:38	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457413607101	2016-03-08 00:06:47	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413615657	2016-03-08 00:06:55	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413620830	2016-03-08 00:07:00	still:62;;in_vehicle:38	NOACTIVITYTYPE
1457413629796	2016-03-08 00:07:09	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413633829	2016-03-08 00:07:13	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413640855	2016-03-08 00:07:20	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457413649459	2016-03-08 00:07:29	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457413653251	2016-03-08 00:07:33	still:100	NOACTIVITYTYPE
1457413687593	2016-03-08 00:08:07	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457413691543	2016-03-08 00:08:11	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457413700172	2016-03-08 00:08:20	still:100	NOACTIVITYTYPE
1457413708577	2016-03-08 00:08:28	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413713141	2016-03-08 00:08:33	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457413716959	2016-03-08 00:08:36	still:85;;in_vehicle:8;;on_foot:8;;walking:8	NOACTIVITYTYPE
1457413751192	2016-03-08 00:09:11	still:73;;in_vehicle:25;;on_foot:2;;walking:2	NOACTIVITYTYPE
1457413932093	2016-03-08 00:12:12	still:100	NOACTIVITYTYPE
1457414113568	2016-03-08 00:15:13	still:100	NOACTIVITYTYPE
1457414294192	2016-03-08 00:18:14	tilting:100	NOACTIVITYTYPE
1457414325098	2016-03-08 00:18:45	still:63;;in_vehicle:37	NOACTIVITYTYPE
1457414331048	2016-03-08 00:18:51	still:100	NOACTIVITYTYPE
1457414511685	2016-03-08 00:21:51	still:100	NOACTIVITYTYPE
1457414692363	2016-03-08 00:24:52	still:100	NOACTIVITYTYPE
1457414873112	2016-03-08 00:27:53	still:100	NOACTIVITYTYPE
1457415053758	2016-03-08 00:30:53	still:100	NOACTIVITYTYPE
1457415234462	2016-03-08 00:33:54	still:100	NOACTIVITYTYPE
1457415415092	2016-03-08 00:36:55	still:100	NOACTIVITYTYPE
1457415507898	2016-03-08 00:38:27	still:100	NOACTIVITYTYPE
1457415688628	2016-03-08 00:41:28	still:100	NOACTIVITYTYPE
1457415869240	2016-03-08 00:44:29	still:100	NOACTIVITYTYPE
1457416050097	2016-03-08 00:47:30	still:100	NOACTIVITYTYPE
1457416230804	2016-03-08 00:50:30	still:100	NOACTIVITYTYPE
1457416411350	2016-03-08 00:53:31	tilting:100	NOACTIVITYTYPE
1457416432236	2016-03-08 00:53:52	tilting:100	NOACTIVITYTYPE
1457416432312	2016-03-08 00:53:52	still:77;;in_vehicle:10;;on_foot:8;;walking:8;;on_bicycle:3;;unknown:3	NOACTIVITYTYPE
1457416613017	2016-03-08 00:56:53	still:100	NOACTIVITYTYPE
1457416793701	2016-03-08 00:59:53	still:100	NOACTIVITYTYPE
1457416974434	2016-03-08 01:02:54	still:100	NOACTIVITYTYPE
1457417154713	2016-03-08 01:05:54	still:100	NOACTIVITYTYPE
1457417335482	2016-03-08 01:08:55	still:100	NOACTIVITYTYPE
1457417545859	2016-03-08 01:12:25	still:62;;in_vehicle:37;;unknown:2	NOACTIVITYTYPE
1457417726595	2016-03-08 01:15:26	still:100	NOACTIVITYTYPE
1457417907337	2016-03-08 01:18:27	still:100	NOACTIVITYTYPE
1457418088047	2016-03-08 01:21:28	still:100	NOACTIVITYTYPE
1457418268859	2016-03-08 01:24:28	still:100	NOACTIVITYTYPE
1457418449473	2016-03-08 01:27:29	still:100	NOACTIVITYTYPE
1457418630206	2016-03-08 01:30:30	still:100	NOACTIVITYTYPE
1457418810939	2016-03-08 01:33:30	still:100	NOACTIVITYTYPE
1457418991720	2016-03-08 01:36:31	still:100	NOACTIVITYTYPE
1457419172446	2016-03-08 01:39:32	still:100	NOACTIVITYTYPE
1457419178727	2016-03-08 01:39:38	still:100	NOACTIVITYTYPE
1457419359455	2016-03-08 01:42:39	still:100	NOACTIVITYTYPE
1457419540311	2016-03-08 01:45:40	still:100	NOACTIVITYTYPE
1457419721111	2016-03-08 01:48:41	still:100	NOACTIVITYTYPE
1457419905506	2016-03-08 01:51:45	still:100	NOACTIVITYTYPE
1457420086348	2016-03-08 01:54:46	still:100	NOACTIVITYTYPE
1457420267215	2016-03-08 01:57:47	still:100	NOACTIVITYTYPE
1457420447839	2016-03-08 02:00:47	still:100	NOACTIVITYTYPE
1457420629218	2016-03-08 02:03:49	still:100	NOACTIVITYTYPE
1457420810017	2016-03-08 02:06:50	still:100	NOACTIVITYTYPE
1457420990773	2016-03-08 02:09:50	still:100	NOACTIVITYTYPE
1457421171486	2016-03-08 02:12:51	still:100	NOACTIVITYTYPE
1457421352217	2016-03-08 02:15:52	still:100	NOACTIVITYTYPE
1457421533156	2016-03-08 02:18:53	still:100	NOACTIVITYTYPE
1457421718537	2016-03-08 02:21:58	still:100	NOACTIVITYTYPE
1457421899237	2016-03-08 02:24:59	still:100	NOACTIVITYTYPE
1457422079952	2016-03-08 02:27:59	still:100	NOACTIVITYTYPE
1457422260676	2016-03-08 02:31:00	still:100	NOACTIVITYTYPE
1457422442412	2016-03-08 02:34:02	still:100	NOACTIVITYTYPE
1457422623109	2016-03-08 02:37:03	still:100	NOACTIVITYTYPE
1457422803861	2016-03-08 02:40:03	still:100	NOACTIVITYTYPE
1457422984559	2016-03-08 02:43:04	still:100	NOACTIVITYTYPE
1457423165459	2016-03-08 02:46:05	still:100	NOACTIVITYTYPE
1457423168230	2016-03-08 02:46:08	still:100	NOACTIVITYTYPE
1457423349004	2016-03-08 02:49:09	still:100	NOACTIVITYTYPE
1457423529830	2016-03-08 02:52:09	still:100	NOACTIVITYTYPE
1457423710696	2016-03-08 02:55:10	still:100	NOACTIVITYTYPE
1457423891382	2016-03-08 02:58:11	still:100	NOACTIVITYTYPE
1457424072221	2016-03-08 03:01:12	still:100	NOACTIVITYTYPE
1457424252872	2016-03-08 03:04:12	still:100	NOACTIVITYTYPE
1457424437218	2016-03-08 03:07:17	still:77;;in_vehicle:15;;unknown:8	NOACTIVITYTYPE
1457424617935	2016-03-08 03:10:17	still:100	NOACTIVITYTYPE
1457424798667	2016-03-08 03:13:18	still:100	NOACTIVITYTYPE
1457424985207	2016-03-08 03:16:25	still:100	NOACTIVITYTYPE
1457425165891	2016-03-08 03:19:25	still:100	NOACTIVITYTYPE
1457425346799	2016-03-08 03:22:26	still:100	NOACTIVITYTYPE
1457425527629	2016-03-08 03:25:27	still:100	NOACTIVITYTYPE
1457425708466	2016-03-08 03:28:28	still:100	NOACTIVITYTYPE
1457425889544	2016-03-08 03:31:29	still:100	NOACTIVITYTYPE
1457426070328	2016-03-08 03:34:30	still:100	NOACTIVITYTYPE
1457426250984	2016-03-08 03:37:30	still:100	NOACTIVITYTYPE
1457426431823	2016-03-08 03:40:31	still:100	NOACTIVITYTYPE
1457426612602	2016-03-08 03:43:32	still:100	NOACTIVITYTYPE
1457426793247	2016-03-08 03:46:33	still:100	NOACTIVITYTYPE
1457426973911	2016-03-08 03:49:33	still:100	NOACTIVITYTYPE
1457427154643	2016-03-08 03:52:34	still:100	NOACTIVITYTYPE
1457427335277	2016-03-08 03:55:35	still:100	NOACTIVITYTYPE
1457427515951	2016-03-08 03:58:35	still:100	NOACTIVITYTYPE
1457427696595	2016-03-08 04:01:36	still:100	NOACTIVITYTYPE
1457427876189	2016-03-08 04:04:36	still:100	NOACTIVITYTYPE
1457428057084	2016-03-08 04:07:37	still:100	NOACTIVITYTYPE
1457428237713	2016-03-08 04:10:37	still:100	NOACTIVITYTYPE
1457428418427	2016-03-08 04:13:38	still:100	NOACTIVITYTYPE
1457428599587	2016-03-08 04:16:39	still:100	NOACTIVITYTYPE
1457428604233	2016-03-08 04:16:44	still:100	NOACTIVITYTYPE
1457428784929	2016-03-08 04:19:44	still:100	NOACTIVITYTYPE
1457428965612	2016-03-08 04:22:45	still:100	NOACTIVITYTYPE
1457429146269	2016-03-08 04:25:46	still:100	NOACTIVITYTYPE
1457429328061	2016-03-08 04:28:48	still:100	NOACTIVITYTYPE
1457429508996	2016-03-08 04:31:48	still:100	NOACTIVITYTYPE
1457429689723	2016-03-08 04:34:49	still:100	NOACTIVITYTYPE
1457429870549	2016-03-08 04:37:50	still:100	NOACTIVITYTYPE
1457430051496	2016-03-08 04:40:51	still:100	NOACTIVITYTYPE
1457430232316	2016-03-08 04:43:52	still:100	NOACTIVITYTYPE
1457430413025	2016-03-08 04:46:53	still:100	NOACTIVITYTYPE
1457430593659	2016-03-08 04:49:53	still:100	NOACTIVITYTYPE
1457430774469	2016-03-08 04:52:54	still:100	NOACTIVITYTYPE
1457430955176	2016-03-08 04:55:55	still:100	NOACTIVITYTYPE
1457431137382	2016-03-08 04:58:57	still:100	NOACTIVITYTYPE
1457431318032	2016-03-08 05:01:58	still:100	NOACTIVITYTYPE
1457431500032	2016-03-08 05:05:00	still:100	NOACTIVITYTYPE
1457431680669	2016-03-08 05:08:00	still:100	NOACTIVITYTYPE
1457431860825	2016-03-08 05:11:00	still:100	NOACTIVITYTYPE
1457432041531	2016-03-08 05:14:01	still:100	NOACTIVITYTYPE
1457432222207	2016-03-08 05:17:02	still:100	NOACTIVITYTYPE
1457432402912	2016-03-08 05:20:02	still:100	NOACTIVITYTYPE
1457432582553	2016-03-08 05:23:02	still:100	NOACTIVITYTYPE
1457432767897	2016-03-08 05:26:07	still:100	NOACTIVITYTYPE
1457432947329	2016-03-08 05:29:07	still:100	NOACTIVITYTYPE
1457433128060	2016-03-08 05:32:08	still:100	NOACTIVITYTYPE
1457433307542	2016-03-08 05:35:07	still:100	NOACTIVITYTYPE
1457433488356	2016-03-08 05:38:08	still:100	NOACTIVITYTYPE
1457433669261	2016-03-08 05:41:09	still:100	NOACTIVITYTYPE
1457433849862	2016-03-08 05:44:09	still:100	NOACTIVITYTYPE
1457434030452	2016-03-08 05:47:10	still:100	NOACTIVITYTYPE
1457434211061	2016-03-08 05:50:11	still:100	NOACTIVITYTYPE
1457434391750	2016-03-08 05:53:11	still:100	NOACTIVITYTYPE
1457434572414	2016-03-08 05:56:12	still:100	NOACTIVITYTYPE
1457434753641	2016-03-08 05:59:13	still:100	NOACTIVITYTYPE
1457434934249	2016-03-08 06:02:14	still:100	NOACTIVITYTYPE
1457435114551	2016-03-08 06:05:14	still:100	NOACTIVITYTYPE
1457435295271	2016-03-08 06:08:15	still:100	NOACTIVITYTYPE
1457435475979	2016-03-08 06:11:15	still:100	NOACTIVITYTYPE
1457435656579	2016-03-08 06:14:16	still:100	NOACTIVITYTYPE
1457435837195	2016-03-08 06:17:17	still:100	NOACTIVITYTYPE
1457436017803	2016-03-08 06:20:17	still:100	NOACTIVITYTYPE
1457436199074	2016-03-08 06:23:19	still:100	NOACTIVITYTYPE
1457436379734	2016-03-08 06:26:19	still:100	NOACTIVITYTYPE
1457436561254	2016-03-08 06:29:21	still:100	NOACTIVITYTYPE
1457436741905	2016-03-08 06:32:21	still:100	NOACTIVITYTYPE
1457436922529	2016-03-08 06:35:22	still:100	NOACTIVITYTYPE
1457437103580	2016-03-08 06:38:23	still:100	NOACTIVITYTYPE
1457437284282	2016-03-08 06:41:24	still:100	NOACTIVITYTYPE
1457437464950	2016-03-08 06:44:24	still:100	NOACTIVITYTYPE
1457437500612	2016-03-08 06:45:00	still:100	NOACTIVITYTYPE
1457437685537	2016-03-08 06:48:05	still:100	NOACTIVITYTYPE
1457437866299	2016-03-08 06:51:06	still:100	NOACTIVITYTYPE
1457438047051	2016-03-08 06:54:07	still:100	NOACTIVITYTYPE
1457438227695	2016-03-08 06:57:07	still:100	NOACTIVITYTYPE
1457438408552	2016-03-08 07:00:08	still:100	NOACTIVITYTYPE
1457438589470	2016-03-08 07:03:09	still:100	NOACTIVITYTYPE
1457438596120	2016-03-08 07:03:16	still:100	NOACTIVITYTYPE
1457438777039	2016-03-08 07:06:17	still:100	NOACTIVITYTYPE
1457438957793	2016-03-08 07:09:17	still:100	NOACTIVITYTYPE
1457439138602	2016-03-08 07:12:18	still:100	NOACTIVITYTYPE
1457439319341	2016-03-08 07:15:19	still:100	NOACTIVITYTYPE
1457439500415	2016-03-08 07:18:20	still:100	NOACTIVITYTYPE
1457439681126	2016-03-08 07:21:21	still:100	NOACTIVITYTYPE
1457439861754	2016-03-08 07:24:21	still:100	NOACTIVITYTYPE
1457440042436	2016-03-08 07:27:22	still:100	NOACTIVITYTYPE
1457440223224	2016-03-08 07:30:23	still:100	NOACTIVITYTYPE
1457440403881	2016-03-08 07:33:23	still:100	NOACTIVITYTYPE
1457440584564	2016-03-08 07:36:24	still:100	NOACTIVITYTYPE
1457440765465	2016-03-08 07:39:25	still:100	NOACTIVITYTYPE
1457440946501	2016-03-08 07:42:26	still:100	NOACTIVITYTYPE
1457441127108	2016-03-08 07:45:27	still:100	NOACTIVITYTYPE
1457441307924	2016-03-08 07:48:27	still:100	NOACTIVITYTYPE
1457441488549	2016-03-08 07:51:28	still:100	NOACTIVITYTYPE
1457441669173	2016-03-08 07:54:29	still:100	NOACTIVITYTYPE
1457441675233	2016-03-08 07:54:35	still:100	NOACTIVITYTYPE
1457441855818	2016-03-08 07:57:35	still:100	NOACTIVITYTYPE
1457442036393	2016-03-08 08:00:36	still:100	NOACTIVITYTYPE
1457442216941	2016-03-08 08:03:36	still:100	NOACTIVITYTYPE
1457442397734	2016-03-08 08:06:37	still:100	NOACTIVITYTYPE
1457442578552	2016-03-08 08:09:38	still:100	NOACTIVITYTYPE
1457442759661	2016-03-08 08:12:39	still:100	NOACTIVITYTYPE
1457442940291	2016-03-08 08:15:40	still:100	NOACTIVITYTYPE
1457443120880	2016-03-08 08:18:40	still:100	NOACTIVITYTYPE
1457443301682	2016-03-08 08:21:41	still:100	NOACTIVITYTYPE
1457443482320	2016-03-08 08:24:42	still:100	NOACTIVITYTYPE
1457443662987	2016-03-08 08:27:42	still:100	NOACTIVITYTYPE
1457443843581	2016-03-08 08:30:43	still:100	NOACTIVITYTYPE
1457444024250	2016-03-08 08:33:44	still:100	NOACTIVITYTYPE
1457444204887	2016-03-08 08:36:44	still:100	NOACTIVITYTYPE
1457444208897	2016-03-08 08:36:48	still:100	NOACTIVITYTYPE
1457444389422	2016-03-08 08:39:49	still:100	NOACTIVITYTYPE
1457444570066	2016-03-08 08:42:50	still:100	NOACTIVITYTYPE
1457444750697	2016-03-08 08:45:50	still:100	NOACTIVITYTYPE
1457444931356	2016-03-08 08:48:51	still:100	NOACTIVITYTYPE
1457445112872	2016-03-08 08:51:52	still:100	NOACTIVITYTYPE
1457445293506	2016-03-08 08:54:53	still:100	NOACTIVITYTYPE
1457445474339	2016-03-08 08:57:54	still:100	NOACTIVITYTYPE
1457445654927	2016-03-08 09:00:54	still:100	NOACTIVITYTYPE
1457445835577	2016-03-08 09:03:55	still:100	NOACTIVITYTYPE
1457446016228	2016-03-08 09:06:56	still:100	NOACTIVITYTYPE
1457446196883	2016-03-08 09:09:56	still:100	NOACTIVITYTYPE
1457446377750	2016-03-08 09:12:57	tilting:100	NOACTIVITYTYPE
1457446406672	2016-03-08 09:13:26	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457446587383	2016-03-08 09:16:27	still:100	NOACTIVITYTYPE
1457446769046	2016-03-08 09:19:29	still:100	NOACTIVITYTYPE
1457446949686	2016-03-08 09:22:29	still:100	NOACTIVITYTYPE
1457447130427	2016-03-08 09:25:30	still:100	NOACTIVITYTYPE
1457447133783	2016-03-08 09:25:33	still:100	NOACTIVITYTYPE
1457447314435	2016-03-08 09:28:34	still:100	NOACTIVITYTYPE
1457447495329	2016-03-08 09:31:35	still:100	NOACTIVITYTYPE
1457447675992	2016-03-08 09:34:35	still:100	NOACTIVITYTYPE
1457447856625	2016-03-08 09:37:36	still:100	NOACTIVITYTYPE
1457448037264	2016-03-08 09:40:37	still:100	NOACTIVITYTYPE
1457448218169	2016-03-08 09:43:38	still:100	NOACTIVITYTYPE
1457448399296	2016-03-08 09:46:39	still:100	NOACTIVITYTYPE
1457448401855	2016-03-08 09:46:41	still:100	NOACTIVITYTYPE
1457448582488	2016-03-08 09:49:42	still:100	NOACTIVITYTYPE
1457448763157	2016-03-08 09:52:43	still:100	NOACTIVITYTYPE
1457448943922	2016-03-08 09:55:43	still:100	NOACTIVITYTYPE
1457449124684	2016-03-08 09:58:44	still:100	NOACTIVITYTYPE
1457449305339	2016-03-08 10:01:45	still:100	NOACTIVITYTYPE
1457449486484	2016-03-08 10:04:46	still:100	NOACTIVITYTYPE
1457449667176	2016-03-08 10:07:47	still:100	NOACTIVITYTYPE
1457449847865	2016-03-08 10:10:47	still:100	NOACTIVITYTYPE
1457450028578	2016-03-08 10:13:48	still:100	NOACTIVITYTYPE
1457450209333	2016-03-08 10:16:49	still:100	NOACTIVITYTYPE
1457450390011	2016-03-08 10:19:50	still:100	NOACTIVITYTYPE
1457450570983	2016-03-08 10:22:50	still:100	NOACTIVITYTYPE
1457450751523	2016-03-08 10:25:51	still:100	NOACTIVITYTYPE
1457450932329	2016-03-08 10:28:52	still:100	NOACTIVITYTYPE
1457451113163	2016-03-08 10:31:53	still:100	NOACTIVITYTYPE
1457451295016	2016-03-08 10:34:55	still:100	NOACTIVITYTYPE
1457451475731	2016-03-08 10:37:55	still:100	NOACTIVITYTYPE
1457451656784	2016-03-08 10:40:56	still:100	NOACTIVITYTYPE
1457451838184	2016-03-08 10:43:58	still:100	NOACTIVITYTYPE
1457452018961	2016-03-08 10:46:58	still:100	NOACTIVITYTYPE
1457452199437	2016-03-08 10:49:59	still:100	NOACTIVITYTYPE
1457452380217	2016-03-08 10:53:00	still:100	NOACTIVITYTYPE
1457452560890	2016-03-08 10:56:00	still:100	NOACTIVITYTYPE
1457452741819	2016-03-08 10:59:01	still:100	NOACTIVITYTYPE
1457452922540	2016-03-08 11:02:02	still:100	NOACTIVITYTYPE
1457452929032	2016-03-08 11:02:09	still:100	NOACTIVITYTYPE
1457453109766	2016-03-08 11:05:09	still:100	NOACTIVITYTYPE
1457453290703	2016-03-08 11:08:10	still:100	NOACTIVITYTYPE
1457453471409	2016-03-08 11:11:11	still:100	NOACTIVITYTYPE
1457453652067	2016-03-08 11:14:12	still:100	NOACTIVITYTYPE
1457453832814	2016-03-08 11:17:12	still:100	NOACTIVITYTYPE
1457454013500	2016-03-08 11:20:13	still:100	NOACTIVITYTYPE
1457454194264	2016-03-08 11:23:14	still:100	NOACTIVITYTYPE
1457454379386	2016-03-08 11:26:19	still:100	NOACTIVITYTYPE
1457454560094	2016-03-08 11:29:20	still:100	NOACTIVITYTYPE
1457454740850	2016-03-08 11:32:20	still:100	NOACTIVITYTYPE
1457454921547	2016-03-08 11:35:21	still:100	NOACTIVITYTYPE
1457455102502	2016-03-08 11:38:22	still:100	NOACTIVITYTYPE
1457455283422	2016-03-08 11:41:23	still:100	NOACTIVITYTYPE
1457455464436	2016-03-08 11:44:24	still:100	NOACTIVITYTYPE
1457455646147	2016-03-08 11:47:26	still:100	NOACTIVITYTYPE
1457455826725	2016-03-08 11:50:26	still:100	NOACTIVITYTYPE
1457456007779	2016-03-08 11:53:27	tilting:100	NOACTIVITYTYPE
1457456036875	2016-03-08 11:53:56	still:48;;in_vehicle:29;;unknown:14;;on_bicycle:6;;on_foot:4;;walking:4	NOACTIVITYTYPE
1457456062549	2016-03-08 11:54:22	on_bicycle:82;;on_foot:13;;running:8;;walking:5;;in_vehicle:3;;unknown:3	NOACTIVITYTYPE
1457456088210	2016-03-08 11:54:48	on_foot:61;;walking:57;;on_bicycle:37;;running:5;;in_vehicle:2	NOACTIVITYTYPE
1457456094106	2016-03-08 11:54:54	on_foot:69;;walking:69;;on_bicycle:31	NOACTIVITYTYPE
1457456098974	2016-03-08 11:54:58	on_foot:85;;walking:85;;on_bicycle:15	NOACTIVITYTYPE
1457456104211	2016-03-08 11:55:04	on_foot:54;;walking:54;;on_bicycle:46	NOACTIVITYTYPE
1457456110820	2016-03-08 11:55:10	on_foot:85;;walking:77;;on_bicycle:15;;running:8	NOACTIVITYTYPE
1457456115827	2016-03-08 11:55:15	on_foot:92;;walking:85;;on_bicycle:8;;running:8	ONFOOT
1457456143633	2016-03-08 11:55:43	on_foot:63;;walking:62;;on_bicycle:35;;unknown:2;;running:2	ONFOOT
1457456149863	2016-03-08 11:55:49	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456154769	2016-03-08 11:55:54	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456159955	2016-03-08 11:55:59	on_foot:69;;walking:69;;on_bicycle:31	ONFOOT
1457456165880	2016-03-08 11:56:05	on_foot:69;;walking:69;;on_bicycle:31	ONFOOT
1457456170844	2016-03-08 11:56:10	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456174825	2016-03-08 11:56:14	on_foot:77;;walking:77;;on_bicycle:23	ONFOOT
1457456179967	2016-03-08 11:56:19	on_foot:69;;walking:69;;on_bicycle:31	ONFOOT
1457456184847	2016-03-08 11:56:24	on_foot:62;;walking:62;;on_bicycle:38	ONFOOT
1457456191812	2016-03-08 11:56:31	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456196844	2016-03-08 11:56:36	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456200943	2016-03-08 11:56:40	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456205812	2016-03-08 11:56:45	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456210865	2016-03-08 11:56:50	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456215883	2016-03-08 11:56:55	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456220844	2016-03-08 11:57:00	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456225884	2016-03-08 11:57:05	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456229822	2016-03-08 11:57:09	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456234841	2016-03-08 11:57:14	on_foot:92;;walking:92;;on_bicycle:8	ONFOOT
1457456239848	2016-03-08 11:57:19	on_foot:92;;walking:92;;on_bicycle:8	ONFOOT
1457456245990	2016-03-08 11:57:25	on_foot:92;;walking:85;;on_bicycle:8;;running:8	ONFOOT
1457456276284	2016-03-08 11:57:56	unknown:37;;on_foot:35;;walking:35;;on_bicycle:21;;in_vehicle:4;;still:4	ONFOOT
1457456296300	2016-03-08 11:58:16	on_foot:56;;walking:56;;on_bicycle:40;;in_vehicle:4	ONFOOT
